,1330_open,1330_high,1330_low,1330_close,1330_volume,6702_open,6702_high,6702_low,6702_close,6702_volume,USD,EUR,1y,5y,9y,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume
2006-10-13,16780,16810,16720,16800,117.91,1000.0,1015.0,996.0,1003.0,11418,119.4,149.87,0.513,1.235,1.6769999999999998,11865.490234,11875.980469,11794.169922,11852.129883,256040000
2006-10-16,16900,16950,16870,16930,167.93,1001.0,1020.0,1000.0,1010.0,9645,119.76,149.65,0.553,1.284,1.71,11947.219727,11960.509766,11908.799805,11960.509766,295100000
2006-10-17,16920,16930,16790,16840,147.13,1015.0,1033.0,1009.0,1026.0,15208,119.02,149.24,0.555,1.276,1.7109999999999999,11947.219727,11960.509766,11908.799805,11960.509766,295100000
2006-10-18,16760,16890,16700,16880,181.79,1014.0,1024.0,1006.0,1024.0,8210,118.74,148.96,0.568,1.296,1.716,11961.30957,11997.25,11945.540039,11980.599609,271740000
2006-10-19,16910,16920,16740,16750,145.77,1012.0,1019.0,1002.0,1007.0,8338,118.99,149.13,0.591,1.314,1.72,11977.400391,11979.080078,11887.19043,11950.019531,238130000
2006-10-20,16790,16880,16790,16860,62.57,1009.0,1010.0,991.0,995.0,9344,118.45,149.63,0.592,1.3,1.72,11947.620117,12049.509766,11947.620117,11992.679688,344650000
2006-10-23,16860,17020,16830,17000,159.2,994.0,1013.0,991.0,1012.0,6434,118.72,149.77,0.6,1.33,1.754,12013.009766,12048.870117,11941.94043,12002.370117,313840000
2006-10-24,17070,17130,16980,17000,138.0,1040.0,1052.0,1033.0,1036.0,19952,119.33,149.69,0.592,1.297,1.7369999999999999,12013.009766,12048.870117,11941.94043,12002.370117,313840000
2006-10-25,17090,17090,16930,16950,113.49,1045.0,1045.0,1013.0,1020.0,12962,119.33,149.85,0.585,1.274,1.714,12116.509766,12125.160156,11971.790039,12116.910156,288780000
2006-10-26,17020,17090,17000,17060,53.29,1036.0,1044.0,1022.0,1029.0,16063,118.97,150.07,0.574,1.234,1.6680000000000001,12116.509766,12133.799805,12079.049805,12127.879883,257650000
2006-10-27,17100,17120,16870,16910,227.78,1029.0,1029.0,993.0,997.0,16704,118.7,150.71,0.566,1.234,1.659,12127.240234,12147.969727,12081.769531,12134.679688,238470000
2006-10-30,16760,16770,16560,16570,231.75,978.0,982.0,960.0,962.0,18616,117.57,149.58,0.561,1.214,1.646,12164.780273,12164.860352,12073.530273,12090.259766,277340000
2006-10-31,16600,16700,16540,16640,84.04,951.0,965.0,946.0,954.0,14922,117.69,149.57,0.548,1.195,1.635,12164.780273,12164.860352,12073.530273,12090.259766,277340000
2006-11-01,16540,16670,16470,16600,107.82,946.0,960.0,932.0,957.0,13294,116.97,149.31,0.56,1.206,1.636,12089.139648,12117.230469,12049.919922,12086.5,206240000
2006-11-02,16480,16570,16430,16570,100.06,950.0,960.0,945.0,959.0,9384,117.44,149.61,0.557,1.206,1.631,12086.179688,12113.389648,12025.339844,12080.730469,277410000
2006-11-06,16500,16620,16430,16550,64.89,958.0,960.0,939.0,951.0,9429,118.02,150.09,0.585,1.256,1.682,12018.299805,12061.519531,11965.30957,11986.040039,197740000
2006-11-07,16720,16750,16580,16630,115.05,955.0,964.0,943.0,949.0,7470,118.28,150.5,0.589,1.261,1.682,12018.299805,12061.519531,11965.30957,11986.040039,197740000
2006-11-08,16630,16640,16420,16440,108.14,950.0,957.0,931.0,933.0,11424,117.76,150.38,0.588,1.239,1.6540000000000001,11985.160156,12117.709961,11984.759766,12105.549805,211250000
2006-11-09,16420,16510,16330,16410,124.6,937.0,946.0,931.0,936.0,9122,118.03,150.49,0.58,1.215,1.635,12104.75,12196.320313,12101.05957,12156.769531,222400000
2006-11-10,16360,16500,16320,16340,117.23,930.0,937.0,924.0,924.0,8166,117.91,151.34,0.582,1.205,1.615,12147.379883,12193.75,12102.900391,12176.540039,252650000
2006-11-13,16240,16290,16140,16260,93.93,921.0,925.0,906.0,920.0,8581,117.43,151.07,0.577,1.1740000000000002,1.591,12102.740234,12127.080078,12074.009766,12108.429688,204440000
2006-11-14,16440,16530,16410,16500,137.03,937.0,950.0,932.0,947.0,10125,117.8,150.93,0.629,1.253,1.6540000000000001,12102.740234,12127.080078,12074.009766,12108.429688,204440000
2006-11-15,16570,16600,16480,16490,80.06,960.0,966.0,946.0,946.0,7842,117.73,150.79,0.632,1.251,1.63,12097.700195,12164.700195,12084.80957,12131.879883,194050000
2006-11-16,16530,16590,16370,16390,73.38,953.0,966.0,937.0,943.0,6948,118.05,151.35,0.634,1.258,1.635,12132.44043,12228.009766,12084.969727,12218.009766,255300000
2006-11-17,16390,16460,16280,16330,112.7,953.0,964.0,952.0,954.0,11694,118.29,151.29,0.635,1.2590000000000001,1.645,12214.370117,12291.730469,12205.759766,12251.709961,258840000
2006-11-20,16200,16250,15970,15980,203.41,950.0,955.0,927.0,931.0,9170,117.98,151.37,0.61,1.2109999999999999,1.6119999999999999,12304.620117,12342.55957,12277.400391,12342.55957,285110000
2006-11-21,15980,16040,15910,15930,147.97,922.0,932.0,910.0,916.0,7370,118.07,151.39,0.612,1.215,1.6119999999999999,12304.620117,12342.55957,12277.400391,12342.55957,285110000
2006-11-22,15920,16100,15900,16100,87.59,909.0,926.0,904.0,925.0,6714,117.95,151.48,0.613,1.219,1.599,12340.709961,12355.230469,12302.519531,12316.540039,228960000
2006-11-24,16020,16020,15850,15970,138.02,926.0,926.0,911.0,920.0,7802,116.47,150.79,0.618,1.219,1.594,12321.910156,12361.0,12302.759766,12326.950195,177740000
2006-11-27,15820,16120,15820,16090,135.46,916.0,949.0,915.0,945.0,8601,115.68,151.92,0.613,1.23,1.599,12321.709961,12324.110352,12258.860352,12280.169922,77630000
2006-11-28,15900,16070,15870,16070,119.8,935.0,945.0,931.0,944.0,6189,116.01,152.39,0.599,1.209,1.5830000000000002,12321.709961,12324.110352,12258.860352,12280.169922,77630000
2006-11-29,16180,16340,16170,16320,109.81,950.0,962.0,944.0,955.0,5845,115.89,152.89,0.617,1.25,1.614,12279.129883,12279.530273,12110.80957,12121.709961,236740000
2006-11-30,16400,16490,16370,16490,110.73,956.0,963.0,940.0,946.0,10706,116.47,153.11,0.619,1.212,1.5819999999999999,12118.94043,12149.19043,12072.599609,12136.450195,222630000
2006-12-01,16510,16600,16450,16530,137.14,936.0,948.0,936.0,946.0,5913,115.75,153.35,0.621,1.18,1.54,12134.400391,12240.669922,12134.400391,12226.730469,219270000
2006-12-04,16470,16570,16400,16500,60.82,936.0,942.0,929.0,939.0,7203,115.3,153.83,0.623,1.195,1.554,12220.969727,12248.040039,12089.980469,12194.129883,275410000
2006-12-05,16590,16620,16450,16490,50.02,944.0,945.0,928.0,931.0,7682,115.37,153.83,0.619,1.195,1.5490000000000002,12220.969727,12248.040039,12089.980469,12194.129883,275410000
2006-12-06,16530,16620,16470,16580,76.81,941.0,944.0,926.0,940.0,5200,114.91,153.0,0.642,1.224,1.556,12195.570313,12309.969727,12195.570313,12283.849609,270630000
2006-12-07,16690,16770,16640,16700,124.37,946.0,961.0,942.0,949.0,8375,115.17,153.04,0.661,1.264,1.59,12283.69043,12335.370117,12276.080078,12331.599609,233170000
2006-12-08,16750,16750,16620,16620,133.09,939.0,946.0,929.0,932.0,12068,115.32,153.17,0.664,1.273,1.6130000000000002,12328.719727,12335.450195,12294.830078,12309.25,220840000
2006-12-11,16700,16840,16690,16800,146.56,937.0,942.0,930.0,935.0,6182,116.48,153.35,0.651,1.2309999999999999,1.5730000000000002,12278.410156,12332.879883,12243.080078,12307.490234,240800000
2006-12-12,16840,16910,16820,16880,81.26,939.0,951.0,934.0,949.0,8173,116.84,154.8,0.635,1.214,1.557,12278.410156,12332.879883,12243.080078,12307.490234,240800000
2006-12-13,16840,16910,16820,16910,75.54,949.0,960.0,945.0,957.0,7206,116.92,155.18,0.627,1.189,1.528,12306.209961,12354.589844,12297.629883,12328.480469,213850000
2006-12-14,16950,17050,16940,17050,128.87,956.0,956.0,946.0,950.0,6862,117.59,155.29,0.629,1.198,1.5430000000000001,12328.240234,12333.919922,12252.049805,12315.580078,248140000
2006-12-15,17160,17190,17090,17160,119.99,940.0,945.0,931.0,932.0,15944,118.13,155.28,0.642,1.244,1.585,12312.709961,12368.610352,12301.55957,12317.5,213520000
2006-12-18,17190,17230,17170,17200,110.59,942.0,950.0,933.0,949.0,15772,118.1,154.65,0.648,1.2670000000000001,1.604,12417.959961,12486.299805,12417.879883,12445.519531,417750000
2006-12-19,17110,17180,16980,17000,104.54,950.0,957.0,943.0,946.0,11689,118.06,154.66,0.629,1.23,1.57,12417.959961,12486.299805,12417.879883,12445.519531,417750000
2006-12-21,17270,17330,17240,17290,145.14,946.0,953.0,945.0,947.0,10435,118.48,156.17,0.612,1.188,1.5330000000000001,12439.509766,12491.910156,12397.610352,12471.320313,233450000
2006-12-22,17240,17330,17230,17310,114.54,946.0,948.0,943.0,946.0,9568,118.45,156.18,0.593,1.172,1.5190000000000001,12471.320313,12498.469727,12456.580078,12463.870117,193300000
2006-12-25,17370,17370,17300,17330,54.18,943.0,944.0,932.0,934.0,4202,118.78,155.89,0.59,1.168,1.515,12413.080078,12420.209961,12341.700195,12343.219727,143650000
2006-12-26,17310,17440,17300,17420,70.45,930.0,932.0,923.0,929.0,5005,119.01,156.34,0.578,1.158,1.501,12413.080078,12420.209961,12341.700195,12343.219727,143650000
2006-12-27,17450,17500,17450,17490,55.65,937.0,939.0,933.0,935.0,5285,119.1,156.19,0.603,1.2329999999999999,1.571,12413.080078,12420.209961,12341.700195,12343.219727,143650000
2006-12-28,17530,17550,17400,17470,63.64,936.0,940.0,934.0,937.0,2951,118.92,155.93,0.605,1.238,1.595,12341.94043,12418.200195,12337.049805,12407.629883,110210000
2006-12-29,17490,17520,17430,17430,62.58,938.0,938.0,934.0,934.0,1525,119.12,156.55,0.61,1.242,1.61,12408.429688,12519.219727,12407.790039,12510.570313,143650000
2007-01-04,17570,17620,17450,17450,116.12,944.0,971.0,939.0,966.0,9708,119.43,157.13,0.642,1.288,1.65,12500.480469,12526.030273,12451.129883,12463.150391,161560000
2007-01-05,17530,17560,17250,17290,149.29,965.0,977.0,946.0,952.0,10817,118.7,155.21,0.644,1.284,1.641,12459.540039,12580.349609,12404.820313,12474.519531,327200000
2007-01-09,17240,17520,17220,17500,211.12,965.0,994.0,964.0,987.0,24963,118.82,154.93,0.651,1.3,1.66,12480.049805,12480.129883,12365.410156,12398.009766,235220000
2007-01-10,17470,17470,17090,17170,225.04,987.0,988.0,962.0,970.0,14881,119.43,154.9,0.652,1.307,1.679,12392.009766,12445.919922,12337.370117,12423.490234,223500000
2007-01-11,17190,17300,17000,17080,251.11,971.0,980.0,960.0,963.0,11222,119.67,154.88,0.644,1.291,1.66,12424.769531,12466.429688,12369.169922,12416.599609,225190000
2007-01-12,17280,17400,17170,17320,239.59,979.0,1009.0,977.0,998.0,18298,120.67,155.48,0.646,1.3,1.6669999999999998,12417.0,12451.610352,12355.629883,12442.160156,226570000
2007-01-15,17400,17510,17390,17470,101.85,1002.0,1011.0,997.0,1006.0,7819,120.14,155.2,0.652,1.301,1.6680000000000001,12514.660156,12561.040039,12489.660156,12556.080078,256530000
2007-01-16,17460,17530,17420,17460,63.96,1001.0,1010.0,994.0,996.0,6522,120.61,155.94,0.663,1.294,1.666,12514.660156,12561.040039,12489.660156,12556.080078,256530000
2007-01-17,17410,17590,17240,17520,160.76,992.0,1005.0,991.0,999.0,6642,120.89,156.19,0.614,1.2229999999999999,1.6059999999999999,12514.660156,12561.040039,12489.660156,12556.080078,256530000
2007-01-18,17480,17660,17450,17590,109.57,999.0,1002.0,985.0,989.0,12276,120.72,156.14,0.615,1.246,1.6340000000000001,12555.839844,12585.080078,12538.929688,12582.589844,242720000
2007-01-19,17580,17620,17480,17570,85.13,970.0,975.0,960.0,968.0,18665,121.42,157.38,0.586,1.195,1.5830000000000002,12571.459961,12614.0,12550.549805,12577.150391,272720000
2007-01-22,17690,17720,17650,17670,80.63,962.0,964.0,954.0,958.0,15983,121.37,157.37,0.569,1.173,1.571,12567.929688,12586.839844,12523.549805,12565.530273,287480000
2007-01-23,17600,17670,17560,17650,164.79,949.0,955.0,946.0,950.0,13322,121.65,157.48,0.56,1.177,1.571,12567.929688,12586.839844,12523.549805,12565.530273,287480000
2007-01-24,17740,17790,17740,17760,89.93,958.0,960.0,947.0,950.0,10947,121.79,158.64,0.564,1.185,1.5759999999999998,12565.530273,12572.580078,12450.889648,12477.160156,293400000
2007-01-25,17850,17870,17670,17690,115.84,952.0,954.0,924.0,929.0,21053,121.03,156.77,0.565,1.192,1.5819999999999999,12477.80957,12554.230469,12468.349609,12533.799805,236760000
2007-01-26,17620,17660,17550,17640,83.47,921.0,924.0,905.0,912.0,20627,121.57,157.23,0.546,1.182,1.6,12534.370117,12623.450195,12531.080078,12621.769531,216920000
2007-01-29,17610,17730,17560,17700,68.03,919.0,926.0,912.0,921.0,13076,121.73,157.07,0.554,1.208,1.6340000000000001,12503.280273,12539.089844,12431.339844,12487.019531,247020000
2007-01-30,17750,17800,17700,17730,107.92,928.0,929.0,917.0,919.0,8533,121.65,157.5,0.541,1.202,1.621,12503.280273,12539.089844,12431.339844,12487.019531,247020000
2007-02-01,17640,17780,17590,17770,166.76,875.0,890.0,846.0,860.0,35574,120.95,157.48,0.538,1.209,1.621,12492.230469,12538.450195,12459.459961,12523.30957,244040000
2007-02-02,17820,17870,17770,17810,156.09,856.0,871.0,847.0,849.0,20345,120.85,157.32,0.55,1.238,1.6369999999999998,12520.030273,12657.019531,12505.200195,12621.69043,258410000
2007-02-05,17800,17800,17540,17570,154.37,849.0,851.0,833.0,836.0,15731,121.1,156.86,0.555,1.2329999999999999,1.6340000000000001,12673.839844,12683.929688,12638.349609,12653.490234,203610000
2007-02-06,17650,17670,17590,17670,96.86,841.0,852.0,838.0,850.0,12132,120.17,155.39,0.556,1.253,1.653,12673.839844,12683.929688,12638.349609,12653.490234,203610000
2007-02-07,17570,17610,17440,17530,140.14,842.0,845.0,814.0,822.0,21660,120.21,155.98,0.568,1.263,1.655,12653.410156,12681.209961,12629.860352,12661.740234,204140000
2007-02-08,17610,17640,17460,17510,66.66,824.0,841.0,823.0,831.0,19119,120.75,157.19,0.562,1.245,1.6480000000000001,12661.660156,12680.570313,12633.94043,12666.30957,201010000
2007-02-09,17570,17780,17520,17740,135.66,828.0,839.0,815.0,833.0,14012,121.31,158.12,0.553,1.207,1.611,12656.860352,12700.280273,12630.5,12666.870117,194020000
2007-02-13,17680,17870,17680,17820,102.87,832.0,832.0,813.0,821.0,15853,121.75,157.74,0.567,1.2570000000000001,1.66,12638.030273,12675.679688,12545.099609,12580.830078,220330000
2007-02-14,17900,18030,17900,18010,144.89,822.0,836.0,821.0,831.0,18654,121.31,158.15,0.569,1.251,1.655,12580.110352,12607.509766,12536.209961,12552.549805,174980000
2007-02-15,18180,18180,18060,18140,140.05,840.0,850.0,836.0,845.0,18273,120.34,158.07,0.601,1.2770000000000001,1.6740000000000002,12549.19043,12658.219727,12549.19043,12654.849609,204940000
2007-02-16,18070,18130,18030,18130,159.18,860.0,861.0,850.0,852.0,17163,119.59,157.0,0.603,1.2409999999999999,1.636,12651.290039,12759.400391,12651.209961,12741.860352,210880000
2007-02-19,18080,18220,18050,18180,103.53,855.0,855.0,842.0,845.0,7069,119.42,157.01,0.608,1.246,1.642,12764.129883,12769.169922,12744.019531,12767.570313,243560000
2007-02-20,18170,18190,18070,18180,126.0,844.0,849.0,838.0,845.0,7408,119.76,157.47,0.609,1.232,1.6340000000000001,12764.129883,12769.169922,12744.019531,12767.570313,243560000
2007-02-21,18150,18220,18100,18200,111.02,849.0,853.0,845.0,851.0,8665,120.34,158.15,0.631,1.2309999999999999,1.624,12764.129883,12769.169922,12744.019531,12767.570313,243560000
2007-02-22,18280,18390,18280,18360,270.35,855.0,857.0,849.0,851.0,6873,121.13,159.08,0.653,1.222,1.591,12766.849609,12795.929688,12704.679688,12786.639648,205760000
2007-02-23,18370,18490,18300,18460,114.02,851.0,852.0,842.0,848.0,7808,121.55,159.5,0.675,1.245,1.6059999999999999,12782.870117,12782.870117,12707.169922,12738.410156,213470000
2007-02-26,18510,18560,18390,18450,91.82,847.0,850.0,837.0,840.0,9092,120.94,159.48,0.678,1.237,1.5919999999999999,12679.889648,12682.129883,12628.019531,12647.480469,215430000
2007-02-27,18490,18520,18320,18380,77.72,848.0,865.0,844.0,854.0,15885,120.53,158.89,0.68,1.209,1.5719999999999998,12679.889648,12682.129883,12628.019531,12647.480469,215430000
2007-02-28,17640,17840,17590,17820,455.13,804.0,831.0,803.0,822.0,15815,118.42,156.67,0.681,1.203,1.5630000000000002,12647.879883,12697.230469,12608.469727,12632.259766,230080000
2007-03-01,17720,17810,17510,17690,396.93,826.0,829.0,806.0,812.0,12282,118.88,157.17,0.692,1.226,1.5819999999999999,12628.900391,12629.379883,12086.05957,12216.240234,393300000
2007-03-02,17570,17610,17410,17450,351.5,810.0,813.0,801.0,804.0,10405,117.78,155.09,0.683,1.216,1.5830000000000002,12214.919922,12353.469727,12186.040039,12268.629883,412820000
2007-03-05,17120,17180,16780,16870,401.09,789.0,789.0,773.0,776.0,14948,115.64,152.3,0.67,1.173,1.5390000000000001,12233.780273,12247.400391,12107.370117,12114.099609,315180000
2007-03-06,16900,17130,16880,17090,251.75,770.0,792.0,767.0,787.0,11760,115.9,151.79,0.667,1.186,1.545,12233.780273,12247.400391,12107.370117,12114.099609,315180000
2007-03-07,17270,17270,16970,17000,226.63,800.0,800.0,761.0,765.0,18425,116.82,153.44,0.668,1.175,1.541,12111.610352,12188.839844,12039.110352,12050.410156,278770000
2007-03-08,16960,17320,16920,17310,138.7,760.0,777.0,756.0,776.0,12974,115.86,152.56,0.666,1.178,1.536,12051.169922,12224.410156,12050.610352,12207.589844,278810000
2007-03-09,17400,17490,17330,17410,118.94,777.0,790.0,773.0,786.0,15961,117.42,154.21,0.657,1.169,1.527,12204.459961,12256.94043,12178.990234,12192.450195,263540000
2007-03-12,17560,17580,17440,17540,117.1,801.0,802.0,791.0,797.0,10738,118.19,155.01,0.66,1.176,1.5319999999999998,12262.05957,12330.879883,12228.5,12276.320313,211040000
2007-03-13,17530,17540,17400,17420,105.74,804.0,804.0,783.0,786.0,8645,117.8,155.25,0.651,1.166,1.527,12262.05957,12330.879883,12228.5,12276.320313,211040000
2007-03-14,17020,17080,16860,16910,394.98,770.0,774.0,762.0,767.0,9516,116.24,153.36,0.622,1.127,1.4880000000000002,12275.679688,12349.950195,12246.519531,12318.620117,219580000
2007-03-15,17060,17170,16990,17070,137.02,771.0,781.0,767.0,769.0,11534,117.27,155.04,0.621,1.14,1.508,12307.490234,12307.570313,12071.480469,12075.959961,312340000
2007-03-16,17000,17170,16880,17010,202.4,766.0,787.0,760.0,773.0,11136,117.18,155.73,0.619,1.1320000000000001,1.5,12074.519531,12142.94043,11939.610352,12133.400391,333450000
2007-03-19,16940,17270,16920,17260,199.5,760.0,768.0,759.0,765.0,11552,116.78,155.57,0.624,1.143,1.499,12159.679688,12190.360352,12082.129883,12110.410156,388660000
2007-03-20,17430,17510,17390,17410,105.22,767.0,785.0,766.0,771.0,12019,117.88,156.86,0.625,1.138,1.489,12159.679688,12190.360352,12082.129883,12110.410156,388660000
2007-03-22,17700,17720,17640,17640,124.09,780.0,804.0,776.0,797.0,15484,117.59,157.45,0.627,1.128,1.475,12226.80957,12294.030273,12213.110352,12288.099609,196620000
2007-03-23,17750,17780,17650,17720,160.46,800.0,802.0,787.0,792.0,10198,118.08,157.29,0.629,1.172,1.5319999999999998,12288.980469,12480.450195,12263.509766,12447.519531,246000000
2007-03-26,17750,17780,17660,17730,70.03,802.0,802.0,791.0,795.0,4772,118.02,156.62,0.633,1.198,1.5719999999999998,12460.5,12511.049805,12448.650391,12481.009766,206410000
2007-03-27,17670,17840,17640,17690,89.93,792.0,800.0,788.0,789.0,10135,118.23,157.53,0.625,1.179,1.5619999999999998,12460.5,12511.049805,12448.650391,12481.009766,206410000
2007-03-28,17660,17760,17470,17560,183.33,786.0,794.0,778.0,781.0,6764,117.88,157.38,0.626,1.207,1.591,12480.370117,12486.780273,12367.169922,12469.070313,219960000
2007-03-29,17440,17670,17360,17570,111.35,775.0,780.0,765.0,778.0,9490,116.76,155.42,0.628,1.186,1.568,12468.669922,12468.669922,12377.269531,12397.290039,209340000
2007-03-30,17640,17710,17590,17630,54.54,788.0,790.0,783.0,785.0,5719,118.09,157.35,0.629,1.189,1.568,12396.490234,12396.490234,12257.419922,12300.360352,224830000
2007-04-02,17670,17750,17310,17350,308.69,786.0,807.0,783.0,784.0,12663,118.0,157.41,0.633,1.181,1.564,12348.910156,12416.679688,12242.599609,12354.349609,233630000
2007-04-03,17480,17610,17420,17550,95.94,794.0,805.0,793.0,803.0,11988,117.82,157.48,0.635,1.186,1.569,12348.910156,12416.679688,12242.599609,12354.349609,233630000
2007-04-04,17750,17910,17710,17880,191.61,816.0,834.0,815.0,826.0,25240,118.9,158.54,0.636,1.23,1.607,12354.519531,12394.980469,12324.280273,12382.299805,209420000
2007-04-05,17840,17850,17760,17830,125.18,823.0,840.0,822.0,836.0,18811,118.73,158.74,0.631,1.216,1.5930000000000002,12379.049805,12534.269531,12379.049805,12510.299805,220470000
